CAMID,file_url,hybrid_stat,split,zenodo_link,md5,subspecies,parent_subspecies_1,parent_subspecies_2,filename
19N0156,https://zenodo.org/record/4288311/files/19N0156_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,2f1bf2b5fbb1942f9c3927e7e6e3da1c,8.0,,,19N0156.jpg
19N0155,https://zenodo.org/record/4288311/files/19N0155_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,80b1051e2cc425b2c1e006dca8c43131,8.0,,,19N0155.jpg
19N0154,https://zenodo.org/record/4288311/files/19N0154_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,613bb08172eb5e7ed512167355273aa7,8.0,,,19N0154.jpg
19N0151,https://zenodo.org/record/4288311/files/19N0151_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e885258a954078001c98c8b6215856c6,8.0,,,19N0151.jpg
19N0149,https://zenodo.org/record/4288311/files/19N0149_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8e3db0724625d80ee9ad779403c89af2,8.0,,,19N0149.jpg
19N0146,https://zenodo.org/record/4288311/files/19N0146_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e52a99ea4f87fcef211f3bf9b547d90a,8.0,,,19N0146.jpg
18N0602,https://zenodo.org/record/4288311/files/18N0602_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7e2b7b3d871ada9ab2eb6e71f873d934,8.0,,,18N0602.jpg
18N0614,https://zenodo.org/record/4288311/files/18N0614_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,aa85cbbcd609da6f08a6876adc4beb38,8.0,,,18N0614.jpg
18N0651,https://zenodo.org/record/4288311/files/18N0651_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e3ab668f6bbcc874049af1fe67da8f6c,8.0,,,18N0651.jpg
19N0004,https://zenodo.org/record/4288311/files/19N0004_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,78940c56da0a8db66cb2f837d2cf1066,8.0,,,19N0004.jpg
19N0005,https://zenodo.org/record/4288311/files/19N0005_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1bf4f4704bd376655304588378a81ad3,8.0,,,19N0005.jpg
19N0006,https://zenodo.org/record/4288311/files/19N0006_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d848629d3445038ec73d11bcaf94aaaa,8.0,,,19N0006.jpg
19N0007,https://zenodo.org/record/4288311/files/19N0007_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,bf43ad9c75875048a9dd558240d4e699,8.0,,,19N0007.jpg
19N0008,https://zenodo.org/record/4288311/files/19N0008_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,956f673e3c9204c159dd69a6205c305d,8.0,,,19N0008.jpg
19N0166,https://zenodo.org/record/4288311/files/19N0166_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,5d406abcbd90d2999992afaf0f6b6875,8.0,,,19N0166.jpg
19N0193,https://zenodo.org/record/4288311/files/19N0193_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,2aae2f9dbeadd8e22c9270625cebb082,8.0,,,19N0193.jpg
19N0192,https://zenodo.org/record/4288311/files/19N0192_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4b3094ee022cf707ab2e7ae53e252f59,8.0,,,19N0192.jpg
19N0191,https://zenodo.org/record/4288311/files/19N0191_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,9b8ac62515f2f3dcc4e7697906016dce,8.0,,,19N0191.jpg
19N0189,https://zenodo.org/record/4288311/files/19N0189_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b0af57b13090647694bc88adf405f922,8.0,,,19N0189.jpg
19N0188,https://zenodo.org/record/4288311/files/19N0188_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,531a8449ab2db19bd2086eaf8c20dc6c,8.0,,,19N0188.jpg
19N0176,https://zenodo.org/record/4288311/files/19N0176_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3c1ca18a3816db5e9e01917db81f5eec,8.0,,,19N0176.jpg
19N0168,https://zenodo.org/record/4288311/files/19N0168_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d3863a41cf402381a88001dac1f5093b,8.0,,,19N0168.jpg
19N0167,https://zenodo.org/record/4288311/files/19N0167_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,5d6de206c1e04b6e49da2684eaa3f8a6,8.0,,,19N0167.jpg
19N0165,https://zenodo.org/record/4288311/files/19N0165_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b1bde84299a21af85cef3773764060f7,8.0,,,19N0165.jpg
19N1246,https://zenodo.org/record/4288311/files/19N1246_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7d42ab7bb145a0d08809016975a7574e,8.0,,,19N1246.jpg
19N2258,https://zenodo.org/record/4288311/files/19N2258_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,16800f92feb59c336622607db9288e8a,8.0,,,19N2258.jpg
19N2261,https://zenodo.org/record/4288311/files/19N2261_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,710519b25224d28ee11ab3e416045dd4,8.0,,,19N2261.jpg
19N2262,https://zenodo.org/record/4288311/files/19N2262_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,311be9c02ac951ab6ba7f8f622dff22f,8.0,,,19N2262.jpg
19N2263,https://zenodo.org/record/4288311/files/19N2263_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ab301738999e75128567f32a1f650f25,8.0,,,19N2263.jpg
19N2264,https://zenodo.org/record/4288311/files/19N2264_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,82638e1c070b556102fcbdd10ad63523,8.0,,,19N2264.jpg
19N2265,https://zenodo.org/record/4288311/files/19N2265_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1149fc75a4da115fea15d064c9a0d444,8.0,,,19N2265.jpg
19N2256,https://zenodo.org/record/4288311/files/19N2256_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,fb046fdbed0b9fd9807c2cf0841eabd7,8.0,,,19N2256.jpg
19N2266,https://zenodo.org/record/4288311/files/19N2266_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0c09089262eb5049657a7e1560cc1bbb,8.0,,,19N2266.jpg
19N2268,https://zenodo.org/record/4288311/files/19N2268_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7e306a2b821f33b31c8f5ba393d8dcdd,8.0,,,19N2268.jpg
19N2269,https://zenodo.org/record/4288311/files/19N2269_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,38c29ec9768aa409d3d09472aa4c2c1c,8.0,,,19N2269.jpg
19N2271,https://zenodo.org/record/4288311/files/19N2271_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,440a4f47b3295ec5801f91085863231d,8.0,,,19N2271.jpg
19N2274,https://zenodo.org/record/4288311/files/19N2274_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b67a7923d0891a113ae1200dcf891607,8.0,,,19N2274.jpg
19N2275,https://zenodo.org/record/4288311/files/19N2275_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7a1128d5b7dde71df8196263c44cdde8,8.0,,,19N2275.jpg
19N2267,https://zenodo.org/record/4288311/files/19N2267_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a1cb40d1b18aa549b37852c9700d25dd,8.0,,,19N2267.jpg
19N2255,https://zenodo.org/record/4288311/files/19N2255_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,23ccce76d7d312713759f90a3dd9a039,8.0,,,19N2255.jpg
19N2234,https://zenodo.org/record/4288311/files/19N2234_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8d957c5c3b73c2ec6d813b7c09fdd6c5,8.0,,,19N2234.jpg
19N2238,https://zenodo.org/record/4288311/files/19N2238_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a030df38e3d35d9dc014d4a435c161b3,8.0,,,19N2238.jpg
19N2239,https://zenodo.org/record/4288311/files/19N2239_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,408e96f7b09330eebd0274a165d7010b,8.0,,,19N2239.jpg
19N2240,https://zenodo.org/record/4288311/files/19N2240_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8f070c354c7eb52d3f0cb7ced8cc147a,8.0,,,19N2240.jpg
19N2241,https://zenodo.org/record/4288311/files/19N2241_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6b18dd45217008661e7c0357b7c596e1,8.0,,,19N2241.jpg
19N2243,https://zenodo.org/record/4288311/files/19N2243_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,69feda466db8ca6ccf1d698ac32076de,8.0,,,19N2243.jpg
19N2245,https://zenodo.org/record/4288311/files/19N2245_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,461d5604f0e19596f851ade61386fb4d,8.0,,,19N2245.jpg
19N2247,https://zenodo.org/record/4288311/files/19N2247_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,cf73fbd8d832551cdffd980be38ea92d,8.0,,,19N2247.jpg
19N2248,https://zenodo.org/record/4288311/files/19N2248_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,5f5f8d136c533200402f99ea4576be14,8.0,,,19N2248.jpg
19N2276,https://zenodo.org/record/4288311/files/19N2276_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,62db82430fd4cd2724ee19c818992539,8.0,,,19N2276.jpg
19N2233,https://zenodo.org/record/4288311/files/19N2233_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,537321b59aacc3898cb13db0c73d8260,8.0,,,19N2233.jpg
19N2002,https://zenodo.org/record/4288311/files/19N2002_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,db166f00634ef0328cb843c6171387f1,8.0,,,19N2002.jpg
19N2001,https://zenodo.org/record/4288311/files/19N2001_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,78e7d944dd557d7a90fe7d7556602c56,8.0,,,19N2001.jpg
19N2000,https://zenodo.org/record/4288311/files/19N2000_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,c4bc39c4998a5ad3272d76ac599f7038,8.0,,,19N2000.jpg
19N1999,https://zenodo.org/record/4288311/files/19N1999_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,11fda3e66358ace477e403bbaddaf76c,8.0,,,19N1999.jpg
19N1995,https://zenodo.org/record/4288311/files/19N1995_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ca3ef252ca993b7bdfaf3e7910941e55,8.0,,,19N1995.jpg
19N1994,https://zenodo.org/record/4288311/files/19N1994_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,02776f95954458471120a5caab556d2a,8.0,,,19N1994.jpg
19N2003,https://zenodo.org/record/4288311/files/19N2003_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a4384fe2bc029feca815bbc0510121af,8.0,,,19N2003.jpg
19N1992,https://zenodo.org/record/4288311/files/19N1992_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,79648560c3c673698af97e5783795b27,8.0,,,19N1992.jpg
19N1988,https://zenodo.org/record/4288311/files/19N1988_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,575a226eb16bb8c094cc0f1d3a60b8f6,8.0,,,19N1988.jpg
19N1986,https://zenodo.org/record/4288311/files/19N1986_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,47900c210a0e0a907142405d4ad162ac,8.0,,,19N1986.jpg
19N1985,https://zenodo.org/record/4288311/files/19N1985_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,526cb36baf31fcf9c9adccdd3709098e,8.0,,,19N1985.jpg
19N1984,https://zenodo.org/record/4288311/files/19N1984_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e54abb2054a46044843dbc46435cc432,8.0,,,19N1984.jpg
19N1982,https://zenodo.org/record/4288311/files/19N1982_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,653f32a0331c60486f144e46b08888d1,8.0,,,19N1982.jpg
19N2013,https://zenodo.org/record/4288311/files/19N2013_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,9e976f9bb50dc6d569328f40e56bbb6f,8.0,,,19N2013.jpg
19N2014,https://zenodo.org/record/4288311/files/19N2014_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,480d817d50fab108b78603a3707d64b9,8.0,,,19N2014.jpg
19N2281,https://zenodo.org/record/4288311/files/19N2281_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,096a6439d45924b2b47145114f0f60d8,8.0,,,19N2281.jpg
19N2282,https://zenodo.org/record/4288311/files/19N2282_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,aab6d46c389901a58b027a882d0f511d,8.0,,,19N2282.jpg
19N2285,https://zenodo.org/record/4288311/files/19N2285_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1a66fed6b3a60a5c916b63e011403065,8.0,,,19N2285.jpg
19N2039,https://zenodo.org/record/4288311/files/19N2039_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a3a8027a4ee6b5df1262b77f777ed489,8.0,,,19N2039.jpg
19N2035,https://zenodo.org/record/4288311/files/19N2035_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e35692269403108c2156ccc25389af8c,8.0,,,19N2035.jpg
19N2022,https://zenodo.org/record/4288311/files/19N2022_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e92a826091d72552523538c8f4c203a9,8.0,,,19N2022.jpg
19N2019,https://zenodo.org/record/4288311/files/19N2019_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,d7ac8b040a757091c6153b642070d030,8.0,,,19N2019.jpg
19N2018,https://zenodo.org/record/4288311/files/19N2018_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ec5fa2ed90b0c9a2e6ca517f2806c882,8.0,,,19N2018.jpg
19N2278,https://zenodo.org/record/4288311/files/19N2278_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e99980f53b08915bf91c8988631e024c,8.0,,,19N2278.jpg
19N1976,https://zenodo.org/record/4288311/files/19N1976_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,08bc9a88fdafadaeaea16dd65a06580e,8.0,,,19N1976.jpg
19N2232,https://zenodo.org/record/4288311/files/19N2232_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ceda69461017b44eedff94b257d62c61,8.0,,,19N2232.jpg
19N2086,https://zenodo.org/record/4288311/files/19N2086_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,dbfd522a0737c1c69874534b8d90e89e,8.0,,,19N2086.jpg
19N2087,https://zenodo.org/record/4288311/files/19N2087_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e382cee934d2ae09cef608dddb6a5111,8.0,,,19N2087.jpg
19N2098,https://zenodo.org/record/4288311/files/19N2098_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,e057caadff46c764e33964a77bb630ee,8.0,,,19N2098.jpg
19N2113,https://zenodo.org/record/4288311/files/19N2113_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4fa370b336e2b8ef5c58d3a5a7e57d8d,8.0,,,19N2113.jpg
19N2117,https://zenodo.org/record/4288311/files/19N2117_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6d6b2d37f49711fef71d74997c187b85,8.0,,,19N2117.jpg
19N2121,https://zenodo.org/record/4288311/files/19N2121_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6ac57d354b410bee7281630243273ebc,8.0,,,19N2121.jpg
19N2123,https://zenodo.org/record/4288311/files/19N2123_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1ffbb76560b7fbd7b9e86fdea1febfb3,8.0,,,19N2123.jpg
19N2128,https://zenodo.org/record/4288311/files/19N2128_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a25319217df5b1e729b45f3511dae3db,8.0,,,19N2128.jpg
19N2138,https://zenodo.org/record/4288311/files/19N2138_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,4915c139123290ef048eb865874bc3f3,8.0,,,19N2138.jpg
19N2139,https://zenodo.org/record/4288311/files/19N2139_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a86bb073aed679cdb09f72e04f3fac33,8.0,,,19N2139.jpg
19N2048,https://zenodo.org/record/4288311/files/19N2048_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b24ef2a8d3587c73668dd8449b196ade,8.0,,,19N2048.jpg
19N2050,https://zenodo.org/record/4288311/files/19N2050_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,62855086c981e99b2954f25310c9668f,8.0,,,19N2050.jpg
19N2057,https://zenodo.org/record/4288311/files/19N2057_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6baa7b33663a4bd969af58d3d05c4c8f,8.0,,,19N2057.jpg
19N2058,https://zenodo.org/record/4288311/files/19N2058_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,c0b835ca54a2dcf49e76023eee3a57be,8.0,,,19N2058.jpg
19N2062,https://zenodo.org/record/4288311/files/19N2062_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,46133924965c038a255f9a5d7a27c779,8.0,,,19N2062.jpg
19N2067,https://zenodo.org/record/4288311/files/19N2067_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,c40f2d04dedfe4cb0e311d17a5a7ca14,8.0,,,19N2067.jpg
19N2069,https://zenodo.org/record/4288311/files/19N2069_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3b0bda05f5b90908be7276fadd49feca,8.0,,,19N2069.jpg
19N2076,https://zenodo.org/record/4288311/files/19N2076_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0ca9dd2f352dfde2c59d3386af39b768,8.0,,,19N2076.jpg
19N2077,https://zenodo.org/record/4288311/files/19N2077_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,59ff3ac804a6cde3ab67ba55b07b12c6,8.0,,,19N2077.jpg
19N2140,https://zenodo.org/record/4288311/files/19N2140_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,f012dc04664eb9771360d1ef3e6d1445,8.0,,,19N2140.jpg
19N2212,https://zenodo.org/record/4288311/files/19N2212_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,1baa51978f86365853622f9800366e4e,8.0,,,19N2212.jpg
19N2213,https://zenodo.org/record/4288311/files/19N2213_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3629337fe1ce070928ca0a83542d81a6,8.0,,,19N2213.jpg
19N2214,https://zenodo.org/record/4288311/files/19N2214_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,11d8ea3ce485c27bc7be3c01f562086e,8.0,,,19N2214.jpg
19N2215,https://zenodo.org/record/4288311/files/19N2215_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0c7ac48c416160761e9d8d9538b2e652,8.0,,,19N2215.jpg
19N2217,https://zenodo.org/record/4288311/files/19N2217_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,b0a0a7dbd3f801e53e92da3dce67f836,8.0,,,19N2217.jpg
19N2218,https://zenodo.org/record/4288311/files/19N2218_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,46a861d4243fe05e4db08645fd078200,8.0,,,19N2218.jpg
19N2211,https://zenodo.org/record/4288311/files/19N2211_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,0e9076db99cf2971fe836e741a77fa5e,8.0,,,19N2211.jpg
19N2222,https://zenodo.org/record/4288311/files/19N2222_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,8fac0912d6999da87b5b9365b333f250,8.0,,,19N2222.jpg
19N2223,https://zenodo.org/record/4288311/files/19N2223_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,fec265fbb5848e80c3857f12f928a74a,8.0,,,19N2223.jpg
19N2226,https://zenodo.org/record/4288311/files/19N2226_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,02df552eeeb9733b5791730240a70186,8.0,,,19N2226.jpg
19N2210,https://zenodo.org/record/4288311/files/19N2210_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,81a9f337c3a2a3029c92888f73079ac4,8.0,,,19N2210.jpg
19N2209,https://zenodo.org/record/4288311/files/19N2209_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,dfbc06f71b656486e83658f4b4b0db97,8.0,,,19N2209.jpg
19N2208,https://zenodo.org/record/4288311/files/19N2208_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,a4072f60c0e0bef5b0c44a6e689c88b6,8.0,,,19N2208.jpg
19N2145,https://zenodo.org/record/4288311/files/19N2145_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,3aa80f97fdc59aedd8edf2346f4a37c1,8.0,,,19N2145.jpg
19N2159,https://zenodo.org/record/4288311/files/19N2159_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,6f215023c130a53525cc985f6cb690b1,8.0,,,19N2159.jpg
19N2180,https://zenodo.org/record/4288311/files/19N2180_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,dda096ef3872be3e240301facea85a5e,8.0,,,19N2180.jpg
19N2181,https://zenodo.org/record/4288311/files/19N2181_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,49aeb2fed7cdcb4f3e40e08773b04b79,8.0,,,19N2181.jpg
19N2182,https://zenodo.org/record/4288311/files/19N2182_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,aefe74a6955c5ae5498ff387722d6fc4,8.0,,,19N2182.jpg
19N2190,https://zenodo.org/record/4288311/files/19N2190_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,41dc565aec95387ba0f0f7972040b733,8.0,,,19N2190.jpg
19N2201,https://zenodo.org/record/4288311/files/19N2201_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7d69546053ec880888ece90e331918b7,8.0,,,19N2201.jpg
19N2202,https://zenodo.org/record/4288311/files/19N2202_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,ea9a9ef4fb0f270cbc317d2bff5a7e12,8.0,,,19N2202.jpg
19N2203,https://zenodo.org/record/4288311/files/19N2203_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,13e9752490ce650d7c2739259349cebe,8.0,,,19N2203.jpg
19N2204,https://zenodo.org/record/4288311/files/19N2204_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,93dbe2ed2c6b14459c1207903b7113c5,8.0,,,19N2204.jpg
19N2205,https://zenodo.org/record/4288311/files/19N2205_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,9632a861bdac4828a783dff53c9d88af,8.0,,,19N2205.jpg
19N2206,https://zenodo.org/record/4288311/files/19N2206_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,cdc178ded61fdb2925d96cdd1add151d,8.0,,,19N2206.jpg
19N2207,https://zenodo.org/record/4288311/files/19N2207_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,61a98c8f5995b021a0e079e853654821,8.0,,,19N2207.jpg
19N1961,https://zenodo.org/record/4288311/files/19N1961_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,7952998b3734db58ed61aeec33a87718,8.0,,,19N1961.jpg
19N1736,https://zenodo.org/record/4288311/files/19N1736_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,c542fd134041d5309aaeb3224c96e54c,8.0,,,19N1736.jpg
19N1728,https://zenodo.org/record/4288311/files/19N1728_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,063821981a56ce25755f1b4556434167,8.0,,,19N1728.jpg
19N1727,https://zenodo.org/record/4288311/files/19N1727_d.JPG,non-hybrid,train,https://zenodo.org/record/4288311,342c5972ee3a9cb5492f1c982001468b,8.0,,,19N1727.jpg
